# x_m,y_m
-0.0917647,-0.0641687
-0.0917647,-0.0591689
-0.0917647,-0.0541690
-0.0882942,-0.0506075
-0.0870588,-0.0461197
-0.0870588,-0.0411198
-0.0843364,-0.0372483
-0.0823529,-0.0330705
-0.0823529,-0.0280707
-0.0803785,-0.0238891
-0.0776471,-0.0200213
-0.0776471,-0.0150215
-0.0764206,-0.0105299
-0.0729412,-0.0069721
-0.0726732,-0.0020833
-0.0691364,0.0014507
-0.0682353,0.0060771
-0.0653890,0.0098973
-0.0635294,0.0141264
-0.0616417,0.0183439
-0.0581049,0.0218779
-0.0545681,0.0254120
-0.0541176,0.0302251
-0.0508207,0.0338586
-0.0494118,0.0382745
-0.0470734,0.0423052
-0.0435366,0.0458392
-0.0400000,0.0493734
-0.0397892,0.0542858
-0.0362524,0.0578199
-0.0327156,0.0613539
-0.0291788,0.0648879
-0.0256420,0.0684220
-0.0221052,0.0719560
-0.0211765,0.0765709
-0.0183579,0.0804026
-0.0148211,0.0839366
-0.0112843,0.0874707
-0.0077475,0.0910047
-0.0042106,0.0945387
-0.0006738,0.0980728
0.0028630,0.1016068
0.0063998,0.1051408
0.0099366,0.1086749
0.0117647,0.1129170
0.0136839,0.1171215
0.0172207,0.1206555
0.0207575,0.1241895
0.0242943,0.1277236
0.0278311,0.1312576
0.0313679,0.1347916
0.0349047,0.1383257
0.0384415,0.1418597
0.0419783,0.1453937
0.0455152,0.1489278
0.0490520,0.1524618
0.0525888,0.1559958
0.0561256,0.1595299
0.0596624,0.1630639
0.0631992,0.1665979
0.0667360,0.1701319
0.0702728,0.1736660
0.0738096,0.1772000
0.0773464,0.1807340
0.0776471,0.1856093
0.0810937,0.1891807
0.0846305,0.1927147
0.0881673,0.1962487
0.0917041,0.1997827
0.0952410,0.2033168
0.0987778,0.2068508
0.1023146,0.2103848
0.1058514,0.2139189
0.1093882,0.2174529
0.1129250,0.2209869
0.1152941,0.2250049
0.1166723,0.2294335
0.1200000,0.2330543
0.1204197,0.2378802
0.1239565,0.2414142
0.1274933,0.2449482
0.1310301,0.2484823
0.1347527,0.2515674
0.1397526,0.2515674
0.1443945,0.2524318
0.1479313,0.2559659
0.1514681,0.2594999
0.1550049,0.2630339
0.1585417,0.2665680
0.1620785,0.2701020
0.1623529,0.2749881
0.1658259,0.2785486
0.1693627,0.2820826
0.1728995,0.2856167
0.1764363,0.2891507
0.1799731,0.2926847
0.1835099,0.2962188
0.1870467,0.2997528
0.1905835,0.3032868
0.1941203,0.3068209
0.1952941,0.3113342
0.1978677,0.3152675
0.2014045,0.3188015
0.2049413,0.3223355
0.2084781,0.3258696
0.2120149,0.3294036
0.2155517,0.3329376
0.2190885,0.3364717
0.2226253,0.3400057
0.2261621,0.3435397
0.2296989,0.3470738
0.2332357,0.3506078
0.2367725,0.3541418
0.2403093,0.3576759
0.2438461,0.3612099
0.2470588,0.3648782
0.2475935,0.3696565
0.2511303,0.3731905
0.2546671,0.3767246
0.2582039,0.3802586
0.2617407,0.3837926
0.2652775,0.3873267
0.2688143,0.3908607
0.2723511,0.3943947
0.2758879,0.3979287
0.2794247,0.4014628
0.2829615,0.4049968
0.2864983,0.4085308
0.2900351,0.4120649
0.2935719,0.4155989
0.2971087,0.4191329
0.3006455,0.4226670
0.3041823,0.4262010
0.3077191,0.4297350
0.3082353,0.4345210
0.3114665,0.4381816
0.3150033,0.4417157
0.3185401,0.4452497
0.3220769,0.4487837
0.3256137,0.4523178
0.3291505,0.4558518
0.3326873,0.4593858
0.3362241,0.4629199
0.3397609,0.4664539
0.3432977,0.4699879
0.3468345,0.4735220
0.3503713,0.4770560
0.3539081,0.4805900
0.3574449,0.4841241
0.3609817,0.4876581
0.3645185,0.4911921
0.3680554,0.4947262
0.3715922,0.4982602
0.3751290,0.5017942
0.3786658,0.5053283
0.3788763,0.5102408
0.3824131,0.5137749
0.3859499,0.5173089
0.3894867,0.5208429
0.3930235,0.5243770
0.3965603,0.5279110
0.4000971,0.5314450
0.4036339,0.5349791
0.4071707,0.5385131
0.4107075,0.5420471
0.4142443,0.5455811
0.4177812,0.5491152
0.4213180,0.5526492
0.4248548,0.5561832
0.4283916,0.5597173
0.4319284,0.5632513
0.4354652,0.5667853
0.4390020,0.5703194
0.4400000,0.5749056
0.4427493,0.5787660
0.4462861,0.5823000
0.4498229,0.5858340
0.4533597,0.5893681
0.4568965,0.5929021
0.4604333,0.5964361
0.4639701,0.5999702
0.4675070,0.6035042
0.4710438,0.6070382
0.4745806,0.6105723
0.4781174,0.6141063
0.4816542,0.6176403
0.4851910,0.6211744
0.4887278,0.6247084
0.4917647,0.6284496
0.4924751,0.6331550
0.4960119,0.6366890
0.4995487,0.6402231
0.5030855,0.6437571
0.5066223,0.6472911
0.5101591,0.6508252
0.5136959,0.6543592
0.5172328,0.6578932
0.5207696,0.6614273
0.5243064,0.6649613
0.5278432,0.6684953
0.5313800,0.6720294
0.5349168,0.6755634
0.5384536,0.6790974
0.5419904,0.6826315
0.5455272,0.6861655
0.5482353,0.6900430
0.5492745,0.6946121
0.5528113,0.6981461
0.5563481,0.7016802
0.5598849,0.7052142
0.5634217,0.7087482
0.5669586,0.7122823
0.5704954,0.7158163
0.5740322,0.7193503
0.5775690,0.7228843
0.5811058,0.7264184
0.5846426,0.7299524
0.5881794,0.7334864
0.5917162,0.7370205
0.5952530,0.7405545
0.5987898,0.7440885
0.6023266,0.7476226
0.6058634,0.7511566
0.6094002,0.7546906
0.6129370,0.7582247
0.6141176,0.7627352
0.6166844,0.7666713
0.6202212,0.7702053
0.6237580,0.7737393
0.6272948,0.7772734
0.6308316,0.7808074
0.6343684,0.7843414
0.6379052,0.7878755
0.6414420,0.7914095
0.6449788,0.7949435
0.6485156,0.7984776
0.6520524,0.8020116
0.6555892,0.8055456
0.6591260,0.8090797
0.6626628,0.8126137
0.6661996,0.8161477
0.6697364,0.8196818
0.6732732,0.8232158
0.6752941,0.8273781
0.6770206,0.8316624
0.6805574,0.8351964
0.6840942,0.8387305
0.6876310,0.8422645
0.6911678,0.8457985
0.6947046,0.8493326
0.6982414,0.8528666
0.7017782,0.8564006
0.7053150,0.8599347
0.7088518,0.8634687
0.7123886,0.8670027
0.7159254,0.8705367
0.7194622,0.8740708
0.7223529,0.8778726
0.7232096,0.8825174
0.7267464,0.8860514
0.7302832,0.8895855
0.7338200,0.8931195
0.7373568,0.8966535
0.7408936,0.9001875
0.7444304,0.9037216
0.7479672,0.9072556
0.7515040,0.9107896
0.7550408,0.9143237
0.7585776,0.9178577
0.7621144,0.9213917
0.7656512,0.9249258
0.7691880,0.9284598
0.7727248,0.9319938
0.7762616,0.9355279
0.7797984,0.9390619
0.7833352,0.9425959
0.7868720,0.9461300
0.7882353,0.9505648
0.7906194,0.9545766
0.7941562,0.9581106
0.7976930,0.9616446
0.8012298,0.9651787
0.8047666,0.9687127
0.8083034,0.9722467
0.8118402,0.9757808
0.8153770,0.9793148
0.8189138,0.9828488
0.8224506,0.9863829
0.8259874,0.9899169
0.8295242,0.9934509
0.8330610,0.9969850
0.8365978,1.0005190
0.8401346,1.0040530
0.8436714,1.0075871
0.8472082,1.0111211
0.8507450,1.0146551
0.8541176,1.0182572
0.8544924,1.0231017
0.8580292,1.0266358
0.8615660,1.0301698
0.8651028,1.0337038
0.8686396,1.0372379
0.8721764,1.0407719
0.8757132,1.0443059
0.8792500,1.0478399
0.8827868,1.0513740
0.8863236,1.0549080
0.8898604,1.0584420
0.8933972,1.0619761
0.8969340,1.0655101
0.9004708,1.0690441
0.9040076,1.0725782
0.9058824,1.0768011
0.9077550,1.0810248
0.9112918,1.0845588
0.9148286,1.0880928
0.9183654,1.0916269
0.9219022,1.0951609
0.9254390,1.0986949
0.9289758,1.1022290
0.9325126,1.1057630
0.9360494,1.1092970
0.9395862,1.1128311
0.9431230,1.1163651
0.9466598,1.1198991
0.9501966,1.1234332
0.9537334,1.1269672
0.9572703,1.1305012
0.9608071,1.1340353
0.9643439,1.1375693
0.9670588,1.1414439
0.9680912,1.1460159
0.9716280,1.1495499
0.9751648,1.1530840
0.9787016,1.1566180
0.9822384,1.1601520
0.9857752,1.1636861
0.9893120,1.1672201
0.9928488,1.1707541
0.9963856,1.1742882
0.9999224,1.1778222
1.0034592,1.1813562
1.0069960,1.1848903
1.0105329,1.1884243
1.0140697,1.1919583
1.0176065,1.1954923
1.0221028,1.1967085
1.0271027,1.1967085
1.0309709,1.1994419
1.0351557,1.2014107
1.0401556,1.2014107
1.0451554,1.2014107
1.0501552,1.2014107
1.0551551,1.2014107
1.0601549,1.2014107
1.0651547,1.2014107
1.0701546,1.2014107
1.0751544,1.2014107
1.0801542,1.2014107
1.0851541,1.2014107
1.0901539,1.2014107
1.0951538,1.2014107
1.1001536,1.2014107
1.1051534,1.2014107
1.1101533,1.2014107
1.1151531,1.2014107
1.1201529,1.2014107
1.1251528,1.2014107
1.1301526,1.2014107
1.1351524,1.2014107
1.1401523,1.2014107
1.1451521,1.2014107
1.1501520,1.2014107
1.1551518,1.2014107
1.1601516,1.2014107
1.1651515,1.2014107
1.1701513,1.2014107
1.1751511,1.2014107
1.1801510,1.2014107
1.1851508,1.2014107
1.1901506,1.2014107
1.1951505,1.2014107
1.2001503,1.2014107
1.2051502,1.2014107
1.2101500,1.2014107
1.2151498,1.2014107
1.2201497,1.2014107
1.2251495,1.2014107
1.2301493,1.2014107
1.2351492,1.2014107
1.2401490,1.2014107
1.2451488,1.2014107
1.2501487,1.2014107
1.2551485,1.2014107
1.2601484,1.2014107
1.2651482,1.2014107
1.2701480,1.2014107
1.2751479,1.2014107
1.2801477,1.2014107
1.2851475,1.2014107
1.2901474,1.2014107
1.2951472,1.2014107
1.3001470,1.2014107
1.3051469,1.2014107
1.3101467,1.2014107
1.3151466,1.2014107
1.3201464,1.2014107
1.3251462,1.2014107
1.3301461,1.2014107
1.3351459,1.2014107
1.3401457,1.2014107
1.3451456,1.2014107
1.3501454,1.2014107
1.3551452,1.2014107
1.3601451,1.2014107
1.3651449,1.2014107
1.3701448,1.2014107
1.3751446,1.2014107
1.3801444,1.2014107
1.3851443,1.2014107
1.3901441,1.2014107
1.3951439,1.2014107
1.4001438,1.2014107
1.4051436,1.2014107
1.4101434,1.2014107
1.4151433,1.2014107
1.4201431,1.2014107
1.4251430,1.2014107
1.4301428,1.2014107
1.4351426,1.2014107
1.4401425,1.2014107
1.4451423,1.2014107
1.4501421,1.2014107
1.4551420,1.2014107
1.4601418,1.2014107
1.4651416,1.2014107
1.4701415,1.2014107
1.4751413,1.2014107
1.4801412,1.2014107
1.4851410,1.2014107
1.4901408,1.2014107
1.4951407,1.2014107
1.5001405,1.2014107
1.5051403,1.2014107
1.5101402,1.2014107
1.5151400,1.2014107
1.5201398,1.2014107
1.5251397,1.2014107
1.5301395,1.2014107
1.5351394,1.2014107
1.5401392,1.2014107
1.5451390,1.2014107
1.5501389,1.2014107
1.5551387,1.2014107
1.5601385,1.2014107
1.5651384,1.2014107
1.5701382,1.2014107
1.5751380,1.2014107
1.5801379,1.2014107
1.5851377,1.2014107
1.5901375,1.2014107
1.5951374,1.2014107
1.6001372,1.2014107
1.6051371,1.2014107
1.6092362,1.1992350
1.6117647,1.1952831
1.6117647,1.1902832
1.6117647,1.1852834
1.6117647,1.1802836
1.6117647,1.1752837
1.6117647,1.1702839
1.6117647,1.1652841
1.6117647,1.1602842
1.6117647,1.1552844
1.6117647,1.1502845
1.6117647,1.1452847
1.6117647,1.1402849
1.6117647,1.1352850
1.6117647,1.1302852
1.6117647,1.1252854
1.6117647,1.1202855
1.6117647,1.1152857
1.6117647,1.1102859
1.6117647,1.1052860
1.6117647,1.1002862
1.6117647,1.0952863
1.6117647,1.0902865
1.6117647,1.0852867
1.6117647,1.0802868
1.6117647,1.0752870
1.6117647,1.0702872
1.6117647,1.0652873
1.6117647,1.0602875
1.6117647,1.0552877
1.6117647,1.0502878
1.6117647,1.0452880
1.6117647,1.0402881
1.6117647,1.0352883
1.6117647,1.0302885
1.6117647,1.0252886
1.6117647,1.0202888
1.6117647,1.0152890
1.6117647,1.0102891
1.6117647,1.0052893
1.6117647,1.0002895
1.6117647,0.9952896
1.6117647,0.9902898
1.6117647,0.9852899
1.6117647,0.9802901
1.6117647,0.9752903
1.6117647,0.9702904
1.6117647,0.9652906
1.6117647,0.9602908
1.6117647,0.9552909
1.6117647,0.9502911
1.6117647,0.9452913
1.6117647,0.9402914
1.6117647,0.9352916
1.6117647,0.9302917
1.6117647,0.9252919
1.6117647,0.9202921
1.6117647,0.9152922
1.6117647,0.9102924
1.6117647,0.9052926
1.6117647,0.9002927
1.6117647,0.8952929
1.6117647,0.8902931
1.6117647,0.8852932
1.6117647,0.8802934
1.6117647,0.8752935
1.6117647,0.8702937
1.6117647,0.8652939
1.6117647,0.8602940
1.6117647,0.8552942
1.6117647,0.8502944
1.6117647,0.8452945
1.6117647,0.8402947
1.6117647,0.8352949
1.6117647,0.8302950
1.6117647,0.8252952
1.6117647,0.8202953
1.6117647,0.8152955
1.6117647,0.8102957
1.6117647,0.8052958
1.6117647,0.8002960
1.6117647,0.7952962
1.6117647,0.7902963
1.6117647,0.7852965
1.6117647,0.7802967
1.6117647,0.7752968
1.6117647,0.7702970
1.6117647,0.7652972
1.6117647,0.7602973
1.6117647,0.7552975
1.6117647,0.7502976
1.6117647,0.7452978
